graph,n,m,s,p1n,p1m,p1s,p2n,p2m,p2s,p3n,p3m,p3s,p4n,p4m,p4s,p5n,p5m,p5s,p6n,p6m,p6s,p7n,p7m,p7s,p8n,p8m,p8s,p9n,p9m,p9s,p10n,p10m,p10s,p11n,p11m,p11s,p12n,p12m,p12s,p13n,p13m,p13s,p14n,p14m,p14s,p15n,p15m,p15s,p16n,p16m,p16s,p17n,p17m,p17s,p18n,p18m,p18s,p19n,p19m,p19s,p20n,p20m,p20s,ph1n,ph1m,ph1s,ph2n,ph2m,ph2s,ph3n,ph3m,ph3s,ph4n,ph4m,ph4s,ph5n,ph5m,ph5s,ph6n,ph6m,ph6s,ph7n,ph7m,ph7s,ph8n,ph8m,ph8s,ph9n,ph9m,ph9s,ph10n,ph10m,ph10s,ph11n,ph11m,ph11s,ph12n,ph12m,ph12s,ph13n,ph13m,ph13s,ph14n,ph14m,ph14s,ph15n,ph15m,ph15s,ph16n,ph16m,ph16s,ph17n,ph17m,ph17s,ph18n,ph18m,ph18s,ph19n,ph19m,ph19s,ph20n,ph20m,ph20s,ph21n,ph21m,ph21s,ph22n,ph22m,ph22s,ph23n,ph23m,ph23s,ph24n,ph24m,ph24s,ph25n,ph25m,ph25s,ph26n,ph26m,ph26s,ph27n,ph27m,ph27s,ph28n,ph28m,ph28s,ph29n,ph29m,ph29s,ph30n,ph30m,ph30s,ph31n,ph31m,ph31s,ph32n,ph32m,ph32s,ph33n,ph33m,ph33s,ph34n,ph34m,ph34s,ph35n,ph35m,ph35s,ph36n,ph36m,ph36s,ph37n,ph37m,ph37s,ph38n,ph38m,ph38s,ph39n,ph39m,ph39s,ph40n,ph40m,ph40s,a1n,a1m,a1s,a2n,a2m,a2s,a3n,a3m,a3s,a4n,a4m,a4s,ahF1n,ahF1m,ahF1s,ahF2n,ahF2m,ahF2s,ahF3n,ahF3m,ahF3s,ahF4n,ahF4m,ahF4s,ahF5n,ahF5m,ahF5s,ahF6n,ahF6m,ahF6s,ahF7n,ahF7m,ahF7s,ahF8n,ahF8m,ahF8s,ahF9n,ahF9m,ahF9s,ahF10n,ahF10m,ahF10s,ahF11n,ahF11m,ahF11s,ahF12n,ahF12m,ahF12s,ahF13n,ahF13m,ahF13s,ahF14n,ahF14m,ahF14s,ahF15n,ahF15m,ahF15s,ahF16n,ahF16m,ahF16s,ahF17n,ahF17m,ahF17s,ahF18n,ahF18m,ahF18s,ahF19n,ahF19m,ahF19s,ahF20n,ahF20m,ahF20s,ahFlower1n,ahFlower1m,ahFlower1s,ahFlower2n,ahFlower2m,ahFlower2s,ahFlower3n,ahFlower3m,ahFlower3s,ahFlower4n,ahFlower4m,ahFlower4s,ahFlower5n,ahFlower5m,ahFlower5s,ahFlower6n,ahFlower6m,ahFlower6s,ahFlower7n,ahFlower7m,ahFlower7s,ahFlower8n,ahFlower8m,ahFlower8s,ahFlower9n,ahFlower9m,ahFlower9s,ahFlower10n,ahFlower10m,ahFlower10s,ahFlower11n,ahFlower11m,ahFlower11s,ahFlower12n,ahFlower12m,ahFlower12s,ahFlower13n,ahFlower13m,ahFlower13s,ahFlower14n,ahFlower14m,ahFlower14s,ahFlower15n,ahFlower15m,ahFlower15s,ahFlower16n,ahFlower16m,ahFlower16s,ahFlower17n,ahFlower17m,ahFlower17s,ahFlower18n,ahFlower18m,ahFlower18s,ahFlower19n,ahFlower19m,ahFlower19s,ahFlower20n,ahFlower20m,ahFlower20s,ahEdge1n,ahEdge1m,ahEdge1s,ahEdge2n,ahEdge2m,ahEdge2s,ahEdge3n,ahEdge3m,ahEdge3s,ahEdge4n,ahEdge4m,ahEdge4s,ahEdge5n,ahEdge5m,ahEdge5s,ahEdge6n,ahEdge6m,ahEdge6s,ahEdge7n,ahEdge7m,ahEdge7s,ahEdge8n,ahEdge8m,ahEdge8s,ahEdge9n,ahEdge9m,ahEdge9s,ahEdge10n,ahEdge10m,ahEdge10s,ahEdge11n,ahEdge11m,ahEdge11s,ahEdge12n,ahEdge12m,ahEdge12s,ahEdge13n,ahEdge13m,ahEdge13s,ahEdge14n,ahEdge14m,ahEdge14s,ahEdge15n,ahEdge15m,ahEdge15s,ahEdge16n,ahEdge16m,ahEdge16s,ahEdge17n,ahEdge17m,ahEdge17s,ahEdge18n,ahEdge18m,ahEdge18s,ahEdge19n,ahEdge19m,ahEdge19s,ahEdge20n,ahEdge20m,ahEdge20s,ahDiameter1n,ahDiameter1m,ahDiameter1s,ahDiameter2n,ahDiameter2m,ahDiameter2s,ahDiameter3n,ahDiameter3m,ahDiameter3s,ahDiameter4n,ahDiameter4m,ahDiameter4s,ahDiameter5n,ahDiameter5m,ahDiameter5s,ahDiameter6n,ahDiameter6m,ahDiameter6s,ahDiameter7n,ahDiameter7m,ahDiameter7s,ahDiameter8n,ahDiameter8m,ahDiameter8s,ahDiameter9n,ahDiameter9m,ahDiameter9s,ahDiameter10n,ahDiameter10m,ahDiameter10s,ahDiameter11n,ahDiameter11m,ahDiameter11s,ahDiameter12n,ahDiameter12m,ahDiameter12s,ahDiameter13n,ahDiameter13m,ahDiameter13s,ahDiameter14n,ahDiameter14m,ahDiameter14s,ahDiameter15n,ahDiameter15m,ahDiameter15s,ahDiameter16n,ahDiameter16m,ahDiameter16s,ahDiameter17n,ahDiameter17m,ahDiameter17s,ahDiameter18n,ahDiameter18m,ahDiameter18s,ahDiameter19n,ahDiameter19m,ahDiameter19s,ahDiameter20n,ahDiameter20m,ahDiameter20s,t1n,t1m,t1s,t2n,t2m,t2s,t3n,t3m,t3s,t4n,t4m,t4s,t5n,t5m,t5s,t6n,t6m,t6s,t7n,t7m,t7s,t8n,t8m,t8s,t9n,t9m,t9s,t10n,t10m,t10s,alln,allm,alls,kerneln,kernelm,kernels,combin,combim,combis
AntlerH_F=80_K=9_R=30_A=4_M=6_V2,561,1422,0,236,1097,0,231,1073,1,231,1073,1,231,1073,1,231,1073,1,231,1073,1,231,1073,1,231,1073,1,231,1073,1,231,1073,1,231,1073,1,231,1073,1,231,1073,1,231,1073,1,231,1073,1,,,,,,,,,,,,,,,,236,1097,0,236,1097,0,236,1097,0,236,1097,0,236,1097,0,236,1097,0,236,1097,0,236,1097,0,236,1097,0,236,1097,0,236,1097,0,236,1097,0,236,1097,0,236,1097,0,236,1097,0,236,1097,0,236,1097,0,236,1097,0,236,1097,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236,1097,0,231,1073,1,,,,,,,236,1097,0,236,1097,0,236,1097,0,236,1097,0,236,1097,0,236,1097,0,236,1097,0,236,1097,0,236,1097,0,236,1097,0,236,1097,0,236,1097,0,236,1097,0,236,1097,0,236,1097,0,236,1097,0,236,1097,0,236,1097,0,236,1097,0,236,1097,0,236,1097,0,236,1097,0,236,1097,0,236,1097,0,236,1097,0,236,1097,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236,1097,0,236,1097,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236,1097,0,236,1097,0,236,1097,0,236,1097,0,236,1097,0,236,1097,0,236,1097,0,236,1097,0,236,1097,0,229,1065,1,220,1031,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,236,1097,0,236,1097,0,236,1097,0,236,1097,0,,,,,,,,,,,,,,,,,,,231,1073,1,216,1072,1,216,1072,1
PathAntlerH_F=60_K=13_R=50_A=8_M=7_V2,561,2759,0,417,2615,0,417,2615,0,417,2615,0,417,2615,0,417,2615,0,417,2615,0,417,2615,0,417,2615,0,417,2615,0,417,2615,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417,2615,0,417,2615,0,417,2615,0,417,2615,0,417,2615,0,417,2615,0,417,2615,0,417,2615,0,417,2615,0,417,2615,0,417,2615,0,393,2440,5,199,1067,50,199,1067,50,199,1067,50,199,1067,50,199,1067,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417,2615,0,417,2615,0,,,,,,,417,2615,0,417,2615,0,417,2615,0,417,2615,0,417,2615,0,417,2615,0,417,2615,0,417,2615,0,417,2615,0,417,2615,0,417,2615,0,417,2615,0,417,2615,0,417,2615,0,,,,,,,,,,,,,,,,,,,417,2615,0,417,2615,0,417,2615,0,417,2615,0,417,2615,0,417,2615,0,417,2615,0,417,2615,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417,2615,0,417,2615,0,417,2615,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417,2615,0,417,2615,0,417,2615,0,417,2615,0,417,2615,0,417,2615,0,417,2615,0,417,2615,0,417,2615,0,417,2615,0,417,2615,0,417,2615,0,417,2615,0,417,2615,0,417,2615,0,417,2615,0,417,2615,0,417,2615,0,417,2615,0,417,2615,0,417,2615,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,552,73,379,2576,1,95,536,74
Antler_F=90_K=2_R=20_A=2_M=6_V1,566,656,0,32,72,9,32,72,9,16,36,12,16,36,12,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,32,72,9,32,72,9,16,36,12,16,36,12,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,32,72,9,16,36,12,16,36,12,0,0,16,32,72,9,32,72,9,32,72,9,16,36,12,16,36,12,32,72,9,32,72,9,0,0,16,32,72,9,0,0,16,0,0,16,32,72,9,0,0,16,32,72,9,32,72,9,13,25,13,32,72,9,32,72,9,32,72,9,15,35,12,32,72,9,16,36,12,16,36,12,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,72,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,72,9,16,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,72,9,32,72,9,16,36,12,0,0,16,0,0,16,0,0,16,0,0,16,,,,,,,,,,0,0,16,0,0,16,0,0,16
PathAntlerH_F=100_K=13_R=10_A=7_M=5_V2,575,1280,0,305,1010,0,305,1010,0,305,1010,0,305,1010,0,305,1010,0,305,1010,0,305,1010,0,305,1010,0,305,1010,0,305,1010,0,305,1010,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,305,1010,0,305,1010,0,305,1010,0,305,1010,0,305,1010,0,305,1010,0,305,1010,0,305,1010,0,305,1010,0,305,1010,0,305,1010,0,198,592,20,79,194,44,79,194,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305,1010,0,305,1010,0,,,,,,,305,1010,0,305,1010,0,305,1010,0,305,1010,0,305,1010,0,305,1010,0,305,1010,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305,1010,0,305,1010,0,305,1010,0,305,1010,0,305,1010,0,305,1010,0,305,1010,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305,1010,0,305,1010,0,305,1010,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305,1010,0,305,1010,0,305,1010,0,305,1010,0,305,1010,0,305,1010,0,305,1010,0,305,1010,0,305,1010,0,305,1010,0,305,1010,0,305,1010,0,305,1010,0,305,1010,0,298,991,1,248,750,11,305,1010,0,,,,,,,,,,305,1010,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,92,52,276,985,1,0,0,63
Antler_F=70_K=3_R=40_A=1_M=8_V1,612,994,0,93,417,4,80,344,8,80,344,8,80,344,8,80,344,8,80,344,8,80,344,8,80,344,8,80,344,8,80,344,8,80,344,8,80,344,8,80,344,8,80,344,8,80,344,8,,,,,,,,,,,,,,,,93,417,4,80,344,8,80,344,8,80,344,8,80,344,8,80,344,8,80,344,8,80,344,8,80,344,8,80,344,8,80,344,8,80,344,8,80,344,8,80,344,8,80,344,8,80,344,8,80,344,8,80,344,8,80,344,8,80,344,8,80,344,8,80,344,8,80,344,8,80,344,8,80,344,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,417,4,72,305,10,52,208,17,,,,93,417,4,93,417,4,93,417,4,93,417,4,93,417,4,93,417,4,85,377,6,93,417,4,93,417,4,93,417,4,93,417,4,85,377,6,93,417,4,93,417,4,93,417,4,93,417,4,93,417,4,93,417,4,85,377,6,93,417,4,93,417,4,85,377,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,417,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,417,4,78,337,8,76,335,9,63,263,13,72,305,10,64,266,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,417,4,80,344,8,64,266,13,64,266,13,64,266,13,64,266,13,,,,,,,,,,,,,52,208,17,56,237,14,49,203,17
PathAntlerH_F=90_K=9_R=20_A=4_M=6_V2,614,1240,0,242,868,0,242,868,0,242,868,0,242,868,0,242,868,0,242,868,0,242,868,0,120,364,27,80,231,36,74,212,37,74,212,37,74,212,37,,,,,,,,,,,,,,,,,,,,,,,,,242,868,0,242,868,0,242,868,0,242,868,0,242,868,0,242,868,0,242,868,0,163,539,17,123,390,26,123,390,26,123,390,26,123,390,26,123,390,26,123,390,26,123,390,26,123,390,26,123,390,26,123,390,26,123,390,26,123,390,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,868,0,242,868,0,,,,,,,242,868,0,242,868,0,242,868,0,242,868,0,242,868,0,242,868,0,242,868,0,242,868,0,242,868,0,242,868,0,242,868,0,242,868,0,242,868,0,242,868,0,242,868,0,242,868,0,242,868,0,242,868,0,242,868,0,242,868,0,242,868,0,242,868,0,242,868,0,242,868,0,242,868,0,242,868,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,868,0,242,868,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,868,0,242,868,0,242,868,0,242,868,0,242,868,0,242,868,0,242,868,0,207,703,8,242,868,0,239,847,1,242,868,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,868,0,242,868,0,242,868,0,,,,,,,,,,,,,,,,,,,,,,74,212,37,197,802,3,61,181,39
PathAntlerH_F=75_K=8_R=35_A=8_M=7_V1,616,1537,0,268,1141,2,268,1141,2,268,1141,2,236,961,10,236,961,10,205,804,17,174,660,24,35,123,56,35,123,56,35,123,56,35,123,56,35,123,56,,,,,,,,,,,,,,,,,,,,,,,,,268,1141,2,268,1141,2,268,1141,2,250,1041,6,250,1041,6,205,804,17,174,660,24,35,123,56,35,123,56,35,123,56,35,123,56,35,123,56,35,123,56,35,123,56,35,123,56,35,123,56,25,58,63,25,58,63,25,58,63,25,58,63,25,58,63,25,58,63,25,58,63,25,58,63,25,58,63,25,58,63,25,58,63,25,58,63,25,58,63,25,58,63,25,58,63,25,58,63,25,58,63,25,58,63,,,,,,,,,,,,,,,,,,,275,1172,1,268,1141,2,,,,,,,275,1172,1,275,1172,1,275,1172,1,275,1172,1,275,1172,1,275,1172,1,275,1172,1,275,1172,1,275,1172,1,275,1172,1,275,1172,1,275,1172,1,275,1172,1,275,1172,1,275,1172,1,275,1172,1,275,1172,1,275,1172,1,275,1172,1,275,1172,1,275,1172,1,275,1172,1,275,1172,1,275,1172,1,275,1172,1,275,1172,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275,1172,1,275,1172,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275,1172,1,275,1172,1,275,1172,1,275,1172,1,275,1172,1,275,1172,1,275,1172,1,275,1172,1,275,1172,1,275,1172,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275,1172,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,58,63,214,993,8,0,0,72
PathAntler_F=75_K=8_R=35_A=7_M=7_V2,616,1558,0,266,1103,5,250,1019,8,250,1019,8,250,1019,8,250,1019,8,250,1019,8,210,827,16,73,263,46,73,263,46,73,263,46,73,263,46,73,263,46,73,263,46,,,,,,,,,,,,,,,,,,,,,,266,1103,5,266,1103,5,266,1103,5,266,1103,5,266,1103,5,266,1103,5,215,876,14,87,313,43,87,313,43,87,313,43,87,313,43,87,313,43,87,313,43,87,313,43,87,313,43,87,313,43,87,313,43,87,313,43,87,313,43,87,313,43,87,313,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266,1103,5,250,1019,8,,,,,,,266,1103,5,266,1103,5,266,1103,5,266,1103,5,266,1103,5,266,1103,5,266,1103,5,266,1103,5,266,1103,5,266,1103,5,266,1103,5,266,1103,5,266,1103,5,266,1103,5,266,1103,5,266,1103,5,266,1103,5,266,1103,5,266,1103,5,266,1103,5,266,1103,5,266,1103,5,266,1103,5,266,1103,5,266,1103,5,266,1103,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266,1103,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266,1103,5,255,1072,6,250,1019,8,255,1072,6,255,1072,6,250,1019,8,250,1019,8,235,962,10,215,850,16,255,1072,6,235,962,10,250,1019,8,,,,,,,,,,,,,,,,,,,,,,,,,266,1103,5,266,1103,5,,,,,,,,,,,,,,,,,,,,,,,,,73,263,46,208,963,10,60,215,49
AntlerH_F=55_K=8_R=55_A=8_M=9_V2,618,2435,0,322,1977,5,322,1977,5,322,1977,5,322,1977,5,322,1977,5,322,1977,5,322,1977,5,322,1977,5,322,1977,5,322,1977,5,322,1977,5,322,1977,5,322,1977,5,322,1977,5,322,1977,5,322,1977,5,,,,,,,,,,,,,322,1977,5,322,1977,5,322,1977,5,322,1977,5,322,1977,5,322,1977,5,322,1977,5,322,1977,5,322,1977,5,322,1977,5,322,1977,5,322,1977,5,322,1977,5,322,1977,5,322,1977,5,322,1977,5,322,1977,5,322,1977,5,322,1977,5,322,1977,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322,1977,5,297,1925,6,,,,,,,322,1977,5,322,1977,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322,1977,5,322,1977,5,322,1977,5,322,1977,5,322,1977,5,322,1977,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322,1977,5,322,1977,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322,1977,5,322,1977,5,322,1977,5,322,1977,5,297,1925,6,297,1925,6,322,1977,5,322,1977,5,297,1925,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322,1977,5,322,1977,5,,,,,,,,,,,,,,,,,,,,,,,,,292,1883,7,243,1825,9,201,1370,23
PathAntlerH_F=65_K=7_R=45_A=3_M=8_V2,621,1718,0,257,1283,3,230,1160,7,218,1092,10,218,1092,10,198,981,15,162,778,23,119,563,33,108,509,35,108,509,35,108,509,35,108,509,35,108,509,35,108,509,35,108,509,35,108,509,35,,,,,,,,,,,,,,,,257,1283,3,230,1160,7,218,1092,10,218,1092,10,218,1092,10,201,990,14,143,685,27,143,685,27,143,685,27,143,685,27,143,685,27,143,685,27,143,685,27,143,685,27,143,685,27,143,685,27,143,685,27,143,685,27,143,685,27,143,685,27,143,685,27,143,685,27,143,685,27,143,685,27,143,685,27,143,685,27,143,685,27,143,685,27,143,685,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257,1283,3,251,1250,4,,,,,,,257,1283,3,257,1283,3,257,1283,3,257,1283,3,257,1283,3,257,1283,3,257,1283,3,257,1283,3,257,1283,3,257,1283,3,257,1283,3,257,1283,3,257,1283,3,257,1283,3,257,1283,3,257,1283,3,257,1283,3,257,1283,3,257,1283,3,257,1283,3,257,1283,3,257,1283,3,257,1283,3,257,1283,3,257,1283,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257,1283,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257,1283,3,257,1283,3,257,1283,3,257,1283,3,235,1189,6,235,1189,6,235,1189,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257,1283,3,257,1283,3,257,1283,3,,,,,,,,,,,,,,,,,,,,,,100,469,37,171,939,16,83,417,40
AntlerH_F=50_K=7_R=60_A=4_M=10_V1,624,2487,0,295,2086,2,274,1941,6,274,1941,6,274,1941,6,274,1941,6,274,1941,6,274,1941,6,274,1941,6,274,1941,6,274,1941,6,274,1941,6,274,1941,6,274,1941,6,274,1941,6,274,1941,6,274,1941,6,274,1941,6,274,1941,6,,,,,,,295,2086,2,274,1941,6,274,1941,6,274,1941,6,274,1941,6,274,1941,6,274,1941,6,274,1941,6,274,1941,6,274,1941,6,274,1941,6,274,1941,6,274,1941,6,274,1941,6,274,1941,6,274,1941,6,274,1941,6,274,1941,6,274,1941,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295,2086,2,268,1908,7,,,,,,,295,2086,2,295,2086,2,295,2086,2,295,2086,2,295,2086,2,295,2086,2,295,2086,2,295,2086,2,295,2086,2,295,2086,2,295,2086,2,295,2086,2,295,2086,2,295,2086,2,295,2086,2,295,2086,2,295,2086,2,295,2086,2,295,2086,2,295,2086,2,295,2086,2,295,2086,2,295,2086,2,295,2086,2,295,2086,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295,2086,2,275,1975,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295,2086,2,295,2086,2,295,2086,2,295,2086,2,295,2086,2,295,2086,2,295,2086,2,281,2008,4,281,2008,4,295,2086,2,275,1975,5,295,2086,2,295,2086,2,,,,,,,,,,,,,,,,,,,,,,295,2086,2,295,2086,2,,,,,,,,,,,,,,,,,,,,,,,,,268,1908,7,224,1762,12,213,1617,17
PathAntler_F=55_K=2_R=55_A=2_M=10_V2,625,1156,0,107,550,5,92,464,10,86,440,11,86,440,11,86,440,11,86,440,11,86,440,11,86,440,11,86,440,11,86,440,11,86,440,11,86,440,11,86,440,11,86,440,11,86,440,11,86,440,11,,,,,,,,,,,,,107,550,5,92,464,10,92,464,10,92,464,10,92,464,10,92,464,10,92,464,10,92,464,10,92,464,10,92,464,10,92,464,10,92,464,10,92,464,10,92,464,10,92,464,10,92,464,10,92,464,10,92,464,10,92,464,10,92,464,10,92,464,10,92,464,10,92,464,10,92,464,10,92,464,10,92,464,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,550,5,92,464,10,86,440,11,,,,107,550,5,107,550,5,107,550,5,107,550,5,107,550,5,107,550,5,107,550,5,107,550,5,107,550,5,107,550,5,107,550,5,97,501,8,107,550,5,107,550,5,98,494,8,107,550,5,107,550,5,107,550,5,107,550,5,107,550,5,107,550,5,107,550,5,97,501,8,107,550,5,107,550,5,107,550,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,550,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,550,5,97,501,8,86,440,11,86,440,11,91,477,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,550,5,98,494,8,98,494,8,98,494,8,98,494,8,98,494,8,98,494,8,,,,,,,,,,86,440,11,70,383,14,66,346,16
PathAntler_F=60_K=4_R=50_A=3_M=9_V2,626,1389,0,156,780,7,156,780,7,100,476,22,87,409,26,87,409,26,87,409,26,87,409,26,87,409,26,87,409,26,87,409,26,87,409,26,87,409,26,87,409,26,87,409,26,87,409,26,,,,,,,,,,,,,,,,156,780,7,156,780,7,109,520,19,96,450,23,96,450,23,96,450,23,96,450,23,96,450,23,96,450,23,96,450,23,96,450,23,96,450,23,96,450,23,96,450,23,96,450,23,96,450,23,96,450,23,96,450,23,96,450,23,96,450,23,96,450,23,96,450,23,96,450,23,96,450,23,96,450,23,96,450,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,808,6,149,756,8,,,,,,,164,808,6,164,808,6,164,808,6,164,808,6,164,808,6,164,808,6,164,808,6,164,808,6,164,808,6,164,808,6,164,808,6,164,808,6,164,808,6,164,808,6,164,808,6,156,780,7,164,808,6,164,808,6,164,808,6,164,808,6,164,808,6,164,808,6,164,808,6,164,808,6,164,808,6,164,808,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,808,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,808,6,164,808,6,146,715,10,116,566,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,808,6,164,808,6,146,732,10,118,569,18,118,569,18,118,569,18,,,,,,,,,,,,,87,409,26,111,609,15,82,408,26
Antler_F=85_K=2_R=25_A=1_M=7_V1,627,776,0,28,85,10,28,85,10,28,85,10,28,85,10,28,85,10,28,85,10,28,85,10,28,85,10,28,85,10,28,85,10,28,85,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,85,10,28,85,10,28,85,10,28,85,10,28,85,10,28,85,10,28,85,10,28,85,10,28,85,10,28,85,10,28,85,10,28,85,10,28,85,10,28,85,10,28,85,10,28,85,10,28,85,10,28,85,10,28,85,10,28,85,10,28,85,10,28,85,10,28,85,10,28,85,10,28,85,10,28,85,10,28,85,10,28,85,10,28,85,10,28,85,10,28,85,10,28,85,10,28,85,10,28,85,10,28,85,10,28,85,10,28,85,10,28,85,10,28,85,10,28,85,10,41,141,5,28,85,10,28,85,10,28,85,10,41,141,5,33,107,8,28,85,10,32,107,8,41,141,5,41,141,5,41,141,5,32,107,8,41,141,5,41,141,5,28,85,10,41,141,5,32,107,8,41,141,5,41,141,5,41,141,5,41,141,5,41,141,5,41,141,5,41,141,5,41,141,5,28,85,10,28,85,10,28,85,10,28,85,10,28,85,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,141,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,141,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,141,5,28,85,10,28,85,10,28,85,10,28,85,10,28,85,10,28,85,10,,,,,,,,,,28,85,10,27,85,10,27,85,10
